transaction_id,customer_id,timestamp,type,merchant_category,amount,is_fraud
TX0004537,cust_0743,2024-02-12T10:45:00,transfer,grocery,1179.53,0
TX0004538,cust_0128,2024-01-13T14:34:00,payment,utilities,221.37,0
TX0004539,cust_0025,2024-02-19T13:38:00,withdrawal,entertainment,1163.02,0
TX0004540,cust_0290,2024-03-28T08:52:00,withdrawal,travel,846.75,0
TX0004541,cust_0008,2024-06-25T05:59:00,payment,entertainment,1067.89,0
TX0004542,cust_0575,2024-05-01T03:05:00,payment,utilities,699.08,0
TX0004543,cust_0509,2024-03-22T22:41:00,withdrawal,utilities,604.37,0
TX0004544,cust_0317,2024-03-11T04:57:00,payment,grocery,1327.8,0
TX0004545,cust_0356,2024-06-05T04:13:00,purchase,travel,642.81,0
TX0004546,cust_0339,2024-02-27T07:05:00,withdrawal,travel,54.37,0
TX0004547,cust_0716,2024-05-14T13:14:00,payment,utilities,334.78,0
TX0004548,cust_0396,2024-02-03T22:42:00,withdrawal,utilities,1462.7,0
TX0004549,cust_0476,2024-04-12T22:24:00,payment,healthcare,664.86,0
TX0004550,cust_0666,2024-02-10T13:09:00,withdrawal,entertainment,540.35,0
TX0004551,cust_0051,2024-01-02T10:45:00,withdrawal,healthcare,1043.61,0
TX0004552,cust_0184,2024-01-30T07:51:00,payment,utilities,555.17,0
TX0004553,cust_0474,2024-02-12T17:43:00,payment,travel,623.22,0
TX0004554,cust_0081,2024-04-23T00:09:00,transfer,utilities,1280.72,0
TX0004555,cust_0584,2024-06-16T22:54:00,transfer,travel,1146.36,0
TX0004556,cust_0289,2024-06-26T00:22:00,withdrawal,travel,623.85,0
TX0004557,cust_0339,2024-05-15T16:23:00,purchase,travel,1131.81,0
TX0004558,cust_0227,2024-05-24T03:01:00,payment,electronics,464.55,0
TX0004559,cust_0313,2024-04-17T05:45:00,withdrawal,utilities,919.92,0
TX0004560,cust_0251,2024-06-20T23:40:00,payment,healthcare,1130.71,0
TX0004561,cust_0283,2024-06-09T08:47:00,payment,utilities,869.59,0
TX0004562,cust_0277,2024-05-18T04:25:00,payment,utilities,1316.22,0
TX0004563,cust_0693,2024-01-27T14:20:00,transfer,grocery,1255.97,0
TX0004564,cust_0608,2024-05-11T14:37:00,withdrawal,utilities,495.64,0
TX0004565,cust_0489,2024-05-01T18:56:00,payment,utilities,1086.7,0
TX0004566,cust_0546,2024-06-05T05:14:00,purchase,utilities,965.61,0
TX0004567,cust_0277,2024-06-11T18:53:00,payment,electronics,154.14,0
TX0004568,cust_0779,2024-02-01T13:19:00,payment,healthcare,858.66,0
TX0004569,cust_0118,2024-02-29T11:54:00,transfer,entertainment,1291.33,0
TX0004570,cust_0309,2024-02-22T06:12:00,withdrawal,grocery,1349.36,0
TX0004571,cust_0646,2024-03-27T00:53:00,withdrawal,travel,1066.08,0
TX0004572,cust_0600,2024-02-14T11:56:00,transfer,electronics,202.21,0
TX0004573,cust_0011,2024-06-03T10:05:00,payment,entertainment,69.15,0
TX0004574,cust_0312,2024-04-21T05:13:00,payment,healthcare,575.34,0
TX0004575,cust_0229,2024-06-12T08:05:00,purchase,grocery,852.03,0
TX0004576,cust_0365,2024-05-13T14:11:00,transfer,grocery,164.42,0
TX0004577,cust_0473,2024-04-06T06:12:00,withdrawal,travel,503.31,0
TX0004578,cust_0724,2024-03-02T10:02:00,payment,utilities,894.38,0
TX0004579,cust_0644,2024-04-11T02:28:00,withdrawal,electronics,1017.92,0
TX0004580,cust_0081,2024-02-17T12:43:00,transfer,electronics,1384.43,0
TX0004581,cust_0566,2024-03-13T04:32:00,payment,travel,451.03,0
TX0004582,cust_0087,2024-03-08T12:51:00,purchase,utilities,113.36,0
TX0004583,cust_0050,2024-02-04T16:16:00,payment,grocery,1328.1,0
TX0004584,cust_0418,2024-01-07T02:18:00,transfer,grocery,240.57,0
TX0004585,cust_0255,2024-02-18T06:20:00,withdrawal,grocery,296.38,0
TX0004586,cust_0417,2024-02-12T05:34:00,payment,travel,315.83,0
TX0004587,cust_0680,2024-05-14T23:27:00,withdrawal,utilities,678.89,0
TX0004588,cust_0710,2024-05-31T07:32:00,transfer,utilities,1013.82,0
TX0004589,cust_0029,2024-02-27T02:58:00,transfer,healthcare,53.84,0
TX0004590,cust_0728,2024-03-10T10:29:00,payment,travel,1063.23,0
TX0004591,cust_0772,2024-01-17T07:46:00,payment,healthcare,875.94,0
TX0004592,cust_0663,2024-01-12T17:25:00,withdrawal,travel,995.68,0
TX0004593,cust_0477,2024-02-07T20:03:00,purchase,travel,398.93,0
TX0004594,cust_0327,2024-06-21T10:35:00,payment,travel,92.38,0
TX0004595,cust_0049,2024-06-20T21:47:00,purchase,utilities,249.24,0
TX0004596,cust_0288,2024-05-16T19:49:00,payment,entertainment,636.08,0
TX0004597,cust_0345,2024-02-06T05:18:00,transfer,grocery,3017.36,1
TX0004598,cust_0157,2024-01-03T22:57:00,payment,grocery,937.29,0
TX0004599,cust_0138,2024-02-09T05:38:00,withdrawal,electronics,498.63,0
TX0004600,cust_0210,2024-02-05T21:52:00,payment,grocery,1317.33,0
TX0004601,cust_0260,2024-05-06T00:31:00,withdrawal,healthcare,615.4,0
TX0004602,cust_0126,2024-03-07T11:35:00,withdrawal,entertainment,1007.14,0
TX0004603,cust_0011,2024-04-20T23:41:00,withdrawal,entertainment,659.12,0
TX0004604,cust_0625,2024-06-12T14:14:00,purchase,grocery,524.32,0
TX0004605,cust_0767,2024-02-08T08:09:00,payment,travel,89.71,0
TX0004606,cust_0058,2024-05-13T18:01:00,purchase,grocery,121.97,0
TX0004607,cust_0596,2024-02-01T01:28:00,payment,entertainment,836.41,0
TX0004608,cust_0241,2024-01-09T11:53:00,payment,grocery,48.42,0
TX0004609,cust_0131,2024-05-27T08:45:00,withdrawal,utilities,812.57,0
TX0004610,cust_0760,2024-01-17T13:00:00,purchase,electronics,1196.76,0
TX0004611,cust_0167,2024-02-23T06:42:00,transfer,grocery,1436.63,0
TX0004612,cust_0054,2024-03-16T06:59:00,payment,healthcare,1322.21,0
TX0004613,cust_0266,2024-05-21T07:13:00,withdrawal,healthcare,992.53,0
TX0004614,cust_0105,2024-05-05T18:57:00,withdrawal,healthcare,1248.39,0
TX0004615,cust_0267,2024-06-19T08:12:00,transfer,utilities,623.81,0
TX0004616,cust_0188,2024-04-26T11:24:00,payment,travel,1388.86,0
TX0004617,cust_0555,2024-01-29T01:12:00,purchase,entertainment,344.95,0
TX0004618,cust_0694,2024-06-07T18:44:00,payment,utilities,706.4,0
TX0004619,cust_0066,2024-05-26T02:53:00,payment,electronics,273.92,0
TX0004620,cust_0599,2024-05-18T00:50:00,payment,entertainment,1174.0,0
TX0004621,cust_0547,2024-05-11T22:17:00,payment,utilities,426.21,0
TX0004622,cust_0758,2024-04-24T04:16:00,payment,grocery,225.41,0
TX0004623,cust_0193,2024-05-24T14:54:00,transfer,electronics,679.8,0
TX0004624,cust_0191,2024-01-22T16:54:00,payment,electronics,154.1,0
TX0004625,cust_0544,2024-05-06T20:45:00,withdrawal,grocery,689.54,0
TX0004626,cust_0355,2024-04-21T19:26:00,withdrawal,healthcare,1473.87,0
TX0004627,cust_0052,2024-03-23T17:22:00,purchase,electronics,1006.07,0
TX0004628,cust_0051,2024-01-07T13:31:00,withdrawal,healthcare,1295.12,0
TX0004629,cust_0645,2024-01-19T20:29:00,withdrawal,travel,1399.14,0
TX0004630,cust_0602,2024-03-05T14:50:00,transfer,healthcare,1457.58,0
TX0004631,cust_0183,2024-03-30T22:16:00,transfer,electronics,899.28,0
TX0004632,cust_0105,2024-06-21T02:16:00,payment,entertainment,263.13,0
TX0004633,cust_0261,2024-01-30T18:33:00,withdrawal,grocery,378.41,0
TX0004634,cust_0022,2024-01-21T13:38:00,payment,grocery,544.27,0
TX0004635,cust_0385,2024-05-27T14:54:00,transfer,healthcare,268.34,0
TX0004636,cust_0267,2024-06-14T10:29:00,transfer,grocery,888.7,0
TX0004637,cust_0200,2024-05-28T15:08:00,payment,utilities,1111.36,0
TX0004638,cust_0201,2024-03-21T14:42:00,payment,travel,307.52,0
TX0004639,cust_0019,2024-04-02T13:59:00,purchase,entertainment,460.58,0
TX0004640,cust_0614,2024-03-25T13:58:00,payment,travel,872.27,0
TX0004641,cust_0022,2024-04-21T17:57:00,payment,travel,1207.64,0
TX0004642,cust_0700,2024-01-13T23:49:00,withdrawal,travel,569.4,0
TX0004643,cust_0627,2024-03-22T14:11:00,payment,healthcare,1150.3,0
TX0004644,cust_0509,2024-03-13T07:39:00,transfer,grocery,389.78,0
TX0004645,cust_0438,2024-05-14T21:49:00,payment,utilities,953.82,0
TX0004646,cust_0325,2024-06-16T17:08:00,payment,entertainment,624.1,0
TX0004647,cust_0510,2024-06-15T00:48:00,transfer,grocery,713.88,0
TX0004648,cust_0368,2024-06-10T06:12:00,payment,electronics,853.02,0
TX0004649,cust_0556,2024-01-06T01:21:00,purchase,grocery,130.15,0
TX0004650,cust_0670,2024-01-28T11:19:00,transfer,grocery,556.48,0
TX0004651,cust_0607,2024-02-09T18:03:00,payment,entertainment,432.33,0
TX0004652,cust_0044,2024-05-07T15:17:00,payment,healthcare,231.69,0
TX0004653,cust_0596,2024-05-01T16:10:00,withdrawal,entertainment,606.32,0
TX0004654,cust_0738,2024-05-30T11:46:00,transfer,grocery,1219.48,0
TX0004655,cust_0638,2024-01-08T18:45:00,transfer,grocery,1085.47,0
TX0004656,cust_0442,2024-04-23T12:07:00,payment,travel,568.59,0
TX0004657,cust_0527,2024-01-18T16:13:00,transfer,travel,45.47,0
TX0004658,cust_0200,2024-04-07T23:54:00,payment,healthcare,311.12,0
TX0004659,cust_0779,2024-04-07T06:58:00,payment,utilities,1277.74,0
TX0004660,cust_0230,2024-01-16T05:43:00,payment,healthcare,1058.04,0
TX0004661,cust_0182,2024-05-22T09:05:00,payment,grocery,1276.5,0
TX0004662,cust_0079,2024-06-14T23:15:00,payment,healthcare,561.31,0
TX0004663,cust_0116,2024-04-08T22:19:00,withdrawal,entertainment,1068.29,0
TX0004664,cust_0428,2024-06-11T16:19:00,purchase,travel,806.0,0
TX0004665,cust_0009,2024-02-29T11:26:00,withdrawal,utilities,160.45,0
TX0004666,cust_0269,2024-02-25T15:09:00,payment,travel,836.63,0
TX0004667,cust_0769,2024-01-08T18:02:00,purchase,electronics,204.68,0
TX0004668,cust_0398,2024-03-21T12:11:00,purchase,entertainment,270.6,0
TX0004669,cust_0654,2024-04-04T19:19:00,payment,travel,789.0,0
TX0004670,cust_0336,2024-03-14T03:10:00,purchase,healthcare,1165.03,0
TX0004671,cust_0289,2024-05-21T02:20:00,withdrawal,travel,1418.87,0
TX0004672,cust_0764,2024-02-09T15:11:00,withdrawal,grocery,182.53,0
TX0004673,cust_0304,2024-05-10T03:16:00,payment,grocery,989.46,0
TX0004674,cust_0447,2024-02-03T07:38:00,payment,grocery,1213.95,0
TX0004675,cust_0018,2024-01-30T16:34:00,payment,travel,461.93,0
TX0004676,cust_0627,2024-02-21T05:28:00,payment,electronics,383.14,0
TX0004677,cust_0751,2024-05-20T15:02:00,withdrawal,utilities,730.97,0
TX0004678,cust_0717,2024-03-22T06:50:00,payment,utilities,1299.43,0
TX0004679,cust_0158,2024-04-18T03:29:00,withdrawal,utilities,1238.95,0
TX0004680,cust_0628,2024-04-28T15:16:00,transfer,electronics,420.14,0
TX0004681,cust_0165,2024-04-10T01:01:00,payment,healthcare,772.96,0
TX0004682,cust_0021,2024-03-15T14:32:00,purchase,entertainment,90.23,0
TX0004683,cust_0022,2024-01-01T09:18:00,transfer,healthcare,1107.56,0
TX0004684,cust_0064,2024-01-30T08:42:00,purchase,healthcare,13.05,0
TX0004685,cust_0553,2024-06-07T22:03:00,withdrawal,grocery,508.31,0
TX0004686,cust_0099,2024-05-27T09:15:00,transfer,travel,10.75,0
TX0004687,cust_0184,2024-04-10T02:15:00,purchase,grocery,408.88,0
TX0004688,cust_0727,2024-01-30T11:05:00,withdrawal,healthcare,7.86,0
TX0004689,cust_0428,2024-05-21T16:40:00,transfer,healthcare,1264.46,0
TX0004690,cust_0579,2024-03-13T11:21:00,payment,entertainment,1152.12,0
TX0004691,cust_0547,2024-05-17T16:15:00,payment,entertainment,1047.77,0
TX0004692,cust_0447,2024-06-02T14:46:00,purchase,grocery,1400.68,0
TX0004693,cust_0570,2024-04-20T22:34:00,payment,utilities,1489.45,0
TX0004694,cust_0395,2024-02-09T01:07:00,purchase,grocery,1011.4,0
TX0004695,cust_0496,2024-03-02T04:58:00,transfer,utilities,614.23,0
TX0004696,cust_0651,2024-06-15T05:10:00,transfer,utilities,175.5,0
TX0004697,cust_0769,2024-03-23T19:22:00,withdrawal,entertainment,1241.59,0
TX0004698,cust_0108,2024-01-01T03:35:00,withdrawal,electronics,375.51,0
TX0004699,cust_0077,2024-02-06T14:43:00,transfer,grocery,288.86,0
TX0004700,cust_0232,2024-04-08T09:45:00,payment,healthcare,1076.76,0
TX0004701,cust_0521,2024-03-24T22:31:00,payment,grocery,1097.98,0
TX0004702,cust_0755,2024-03-27T19:28:00,purchase,utilities,902.13,0
TX0004703,cust_0783,2024-06-22T10:16:00,transfer,entertainment,1105.74,0
TX0004704,cust_0494,2024-03-17T21:53:00,payment,electronics,742.05,0
TX0004705,cust_0774,2024-01-31T09:50:00,withdrawal,utilities,945.58,0
TX0004706,cust_0007,2024-01-19T06:52:00,purchase,utilities,954.03,0
TX0004707,cust_0273,2024-03-26T00:44:00,payment,grocery,374.81,0
TX0004708,cust_0622,2024-06-16T03:46:00,withdrawal,entertainment,669.67,0
TX0004709,cust_0516,2024-03-17T06:38:00,withdrawal,utilities,1043.72,0
TX0004710,cust_0594,2024-05-06T02:47:00,transfer,utilities,1280.58,0
TX0004711,cust_0307,2024-05-02T23:33:00,withdrawal,healthcare,528.17,0
TX0004712,cust_0018,2024-05-07T16:52:00,purchase,grocery,1486.06,0
TX0004713,cust_0401,2024-04-07T04:29:00,transfer,entertainment,568.42,0
TX0004714,cust_0394,2024-04-14T15:06:00,transfer,travel,1146.76,0
TX0004715,cust_0097,2024-04-22T06:35:00,withdrawal,travel,211.86,0
TX0004716,cust_0520,2024-03-03T12:27:00,purchase,grocery,891.8,0
TX0004717,cust_0334,2024-04-24T08:58:00,payment,entertainment,339.16,0
TX0004718,cust_0652,2024-06-10T09:35:00,withdrawal,travel,18.5,0
TX0004719,cust_0140,2024-02-18T19:25:00,transfer,entertainment,871.1,0
TX0004720,cust_0643,2024-03-18T00:20:00,transfer,entertainment,715.39,0
TX0004721,cust_0605,2024-04-14T12:15:00,payment,entertainment,1482.75,0
TX0004722,cust_0497,2024-03-24T05:54:00,payment,utilities,37.28,0
TX0004723,cust_0315,2024-03-05T01:39:00,withdrawal,utilities,1030.57,0
TX0004724,cust_0703,2024-02-20T04:59:00,withdrawal,entertainment,928.62,0
TX0004725,cust_0078,2024-05-25T23:54:00,payment,utilities,1430.64,0
TX0004726,cust_0517,2024-02-14T03:38:00,payment,entertainment,1271.23,0
TX0004727,cust_0296,2024-03-03T12:10:00,withdrawal,healthcare,1259.15,0
TX0004728,cust_0212,2024-01-20T10:41:00,withdrawal,utilities,601.01,0
TX0004729,cust_0390,2024-02-18T06:46:00,withdrawal,electronics,442.99,0
TX0004730,cust_0011,2024-04-03T17:03:00,payment,healthcare,1189.54,0
TX0004731,cust_0404,2024-01-22T12:43:00,payment,grocery,1314.38,0
TX0004732,cust_0033,2024-01-08T02:45:00,payment,entertainment,250.22,0
TX0004733,cust_0297,2024-06-01T21:26:00,purchase,electronics,831.55,0
TX0004734,cust_0558,2024-03-06T06:36:00,withdrawal,travel,272.82,0
TX0004735,cust_0533,2024-06-08T16:48:00,payment,utilities,161.04,0
TX0004736,cust_0553,2024-05-26T10:54:00,payment,healthcare,861.84,0
TX0004737,cust_0043,2024-04-10T07:38:00,payment,utilities,498.17,0
TX0004738,cust_0243,2024-05-31T17:12:00,transfer,travel,930.19,0
TX0004739,cust_0762,2024-06-28T04:14:00,withdrawal,entertainment,1492.29,0
TX0004740,cust_0243,2024-05-23T12:08:00,purchase,entertainment,26.78,0
TX0004741,cust_0380,2024-01-09T08:38:00,payment,grocery,1373.22,0
TX0004742,cust_0696,2024-03-14T10:01:00,withdrawal,healthcare,520.65,0
TX0004743,cust_0105,2024-03-05T18:54:00,purchase,utilities,890.3,0
TX0004744,cust_0018,2024-02-23T07:11:00,purchase,entertainment,1367.18,0
TX0004745,cust_0100,2024-05-30T06:31:00,transfer,grocery,839.15,0
TX0004746,cust_0555,2024-03-19T15:24:00,purchase,travel,999.12,0
TX0004747,cust_0460,2024-06-15T09:14:00,withdrawal,entertainment,856.38,0
TX0004748,cust_0020,2024-03-16T10:44:00,withdrawal,grocery,982.17,0
TX0004749,cust_0659,2024-05-16T13:19:00,payment,healthcare,1206.45,0
TX0004750,cust_0209,2024-01-09T15:59:00,purchase,electronics,644.45,0
TX0004751,cust_0237,2024-01-24T22:38:00,payment,travel,410.72,0
TX0004752,cust_0616,2024-02-19T22:15:00,payment,entertainment,894.98,0
TX0004753,cust_0682,2024-05-29T00:04:00,withdrawal,entertainment,517.7,0
TX0004754,cust_0384,2024-01-26T19:22:00,purchase,entertainment,251.43,0
TX0004755,cust_0797,2024-04-21T06:43:00,payment,travel,193.44,0
TX0004756,cust_0612,2024-06-18T17:53:00,withdrawal,travel,657.1,0
TX0004757,cust_0436,2024-01-23T17:37:00,payment,grocery,1153.34,0
TX0004758,cust_0624,2024-04-27T21:02:00,payment,healthcare,16.83,0
TX0004759,cust_0676,2024-03-31T19:44:00,transfer,travel,445.87,0
TX0004760,cust_0315,2024-02-22T12:47:00,withdrawal,utilities,723.2,0
TX0004761,cust_0702,2024-04-19T08:51:00,withdrawal,grocery,1179.27,0
TX0004762,cust_0448,2024-04-07T06:43:00,payment,grocery,492.76,0
TX0004763,cust_0231,2024-06-25T11:35:00,withdrawal,electronics,472.25,0
TX0004764,cust_0141,2024-01-19T12:01:00,transfer,grocery,434.77,0
TX0004765,cust_0171,2024-01-11T06:13:00,purchase,utilities,1053.77,0
TX0004766,cust_0004,2024-02-03T15:33:00,withdrawal,healthcare,1112.83,0
TX0004767,cust_0094,2024-05-21T20:04:00,payment,healthcare,1396.12,0
TX0004768,cust_0484,2024-04-25T06:57:00,transfer,grocery,359.06,0
TX0004769,cust_0475,2024-04-07T14:07:00,withdrawal,travel,744.51,0
TX0004770,cust_0658,2024-04-11T03:49:00,payment,travel,820.64,0
TX0004771,cust_0329,2024-02-01T02:58:00,payment,travel,1069.99,0
TX0004772,cust_0186,2024-06-02T05:26:00,payment,healthcare,878.76,0
TX0004773,cust_0355,2024-03-14T22:11:00,purchase,electronics,214.21,0
TX0004774,cust_0119,2024-04-21T22:44:00,payment,travel,1466.36,0
TX0004775,cust_0087,2024-04-06T07:38:00,payment,electronics,675.7,0
TX0004776,cust_0653,2024-02-17T00:38:00,payment,electronics,75.51,0
TX0004777,cust_0459,2024-05-19T04:57:00,payment,grocery,683.89,0
TX0004778,cust_0375,2024-02-24T04:04:00,withdrawal,grocery,959.75,0
TX0004779,cust_0449,2024-02-23T20:21:00,transfer,healthcare,1311.4,0
TX0004780,cust_0115,2024-03-05T21:09:00,purchase,electronics,1250.73,0
TX0004781,cust_0720,2024-02-17T07:46:00,withdrawal,grocery,1209.64,0
TX0004782,cust_0297,2024-03-01T16:30:00,transfer,electronics,1271.87,0
TX0004783,cust_0237,2024-02-05T12:59:00,withdrawal,grocery,735.05,0
TX0004784,cust_0128,2024-05-05T07:34:00,withdrawal,electronics,2826.86,1
TX0004785,cust_0534,2024-06-19T10:55:00,purchase,entertainment,1378.07,0
TX0004786,cust_0039,2024-05-27T20:03:00,withdrawal,grocery,771.9,0
TX0004787,cust_0571,2024-04-08T21:44:00,transfer,entertainment,107.13,0
TX0004788,cust_0487,2024-03-20T03:38:00,payment,utilities,298.47,0
TX0004789,cust_0189,2024-01-23T06:01:00,payment,grocery,477.37,0
TX0004790,cust_0456,2024-02-08T17:19:00,withdrawal,healthcare,1038.81,0
TX0004791,cust_0336,2024-01-10T02:27:00,withdrawal,utilities,1094.76,0
TX0004792,cust_0104,2024-03-18T08:13:00,purchase,travel,770.27,0
TX0004793,cust_0703,2024-03-31T09:31:00,payment,entertainment,720.16,0
TX0004794,cust_0090,2024-06-18T22:35:00,withdrawal,entertainment,3868.49,1
TX0004795,cust_0603,2024-02-08T05:04:00,purchase,grocery,1398.55,0
TX0004796,cust_0406,2024-06-10T18:36:00,transfer,travel,209.14,0
TX0004797,cust_0386,2024-01-10T14:04:00,withdrawal,travel,945.51,0
TX0004798,cust_0625,2024-05-05T12:26:00,withdrawal,electronics,883.38,0
TX0004799,cust_0038,2024-03-02T22:43:00,withdrawal,utilities,172.69,0
TX0004800,cust_0492,2024-05-31T13:56:00,payment,grocery,345.67,0
TX0004801,cust_0701,2024-01-16T11:18:00,payment,healthcare,1064.76,0
TX0004802,cust_0554,2024-06-13T16:16:00,transfer,travel,893.7,0
TX0004803,cust_0295,2024-05-14T00:10:00,payment,travel,259.45,0
TX0004804,cust_0527,2024-04-21T23:17:00,payment,healthcare,1165.84,0
TX0004805,cust_0742,2024-04-12T03:13:00,withdrawal,grocery,689.44,0
TX0004806,cust_0380,2024-04-25T14:50:00,purchase,travel,1236.71,0
TX0004807,cust_0728,2024-06-21T02:43:00,transfer,grocery,858.67,0
TX0004808,cust_0531,2024-02-02T14:43:00,purchase,electronics,1114.14,0
TX0004809,cust_0147,2024-05-13T02:20:00,transfer,entertainment,111.83,0
TX0004810,cust_0552,2024-06-01T15:51:00,purchase,healthcare,915.76,0
TX0004811,cust_0076,2024-02-04T03:20:00,payment,utilities,1230.9,0
TX0004812,cust_0655,2024-03-25T03:02:00,purchase,electronics,2060.83,1
TX0004813,cust_0595,2024-06-17T11:18:00,purchase,travel,796.04,0
TX0004814,cust_0337,2024-03-18T10:50:00,transfer,grocery,1217.27,0
TX0004815,cust_0509,2024-06-27T18:36:00,payment,entertainment,1142.02,0
TX0004816,cust_0536,2024-04-26T04:19:00,payment,grocery,161.69,0
TX0004817,cust_0031,2024-06-03T12:59:00,withdrawal,entertainment,318.83,0
TX0004818,cust_0794,2024-05-31T21:04:00,payment,entertainment,127.46,0
TX0004819,cust_0552,2024-04-14T22:29:00,purchase,travel,124.28,0
TX0004820,cust_0012,2024-04-29T13:07:00,payment,utilities,1331.82,0
TX0004821,cust_0738,2024-03-22T01:31:00,purchase,electronics,861.42,0
TX0004822,cust_0480,2024-04-11T23:52:00,withdrawal,grocery,867.75,0
TX0004823,cust_0436,2024-05-29T20:14:00,withdrawal,grocery,1387.29,0
TX0004824,cust_0383,2024-05-15T12:49:00,purchase,travel,138.7,0
TX0004825,cust_0517,2024-03-25T14:12:00,payment,healthcare,810.0,0
TX0004826,cust_0767,2024-02-05T12:39:00,purchase,travel,22.77,0
TX0004827,cust_0130,2024-01-23T03:00:00,payment,healthcare,1011.64,0
TX0004828,cust_0125,2024-01-02T21:35:00,transfer,electronics,865.63,0
TX0004829,cust_0255,2024-06-28T06:28:00,withdrawal,utilities,1438.0,0
TX0004830,cust_0486,2024-03-04T15:15:00,transfer,travel,464.52,0
TX0004831,cust_0125,2024-01-11T18:05:00,withdrawal,utilities,368.81,0
TX0004832,cust_0707,2024-06-04T18:06:00,purchase,electronics,799.02,0
TX0004833,cust_0515,2024-01-12T02:29:00,payment,travel,1077.18,0
TX0004834,cust_0139,2024-03-13T21:38:00,transfer,grocery,452.51,0
TX0004835,cust_0072,2024-03-31T07:53:00,purchase,utilities,1359.14,0
TX0004836,cust_0211,2024-01-15T08:34:00,withdrawal,entertainment,571.78,0
TX0004837,cust_0223,2024-03-13T23:44:00,withdrawal,utilities,1036.86,0
TX0004838,cust_0582,2024-01-11T23:41:00,withdrawal,utilities,371.79,0
TX0004839,cust_0722,2024-06-26T13:42:00,payment,travel,15.64,0
TX0004840,cust_0770,2024-04-25T05:02:00,withdrawal,travel,1263.12,0
TX0004841,cust_0299,2024-03-01T20:37:00,payment,healthcare,678.29,0
TX0004842,cust_0396,2024-04-13T10:03:00,payment,entertainment,1231.51,0
TX0004843,cust_0191,2024-01-19T10:25:00,transfer,electronics,538.82,0
TX0004844,cust_0389,2024-04-21T16:10:00,withdrawal,healthcare,438.82,0
TX0004845,cust_0044,2024-03-26T20:10:00,purchase,grocery,991.74,0
TX0004846,cust_0498,2024-04-09T03:50:00,payment,grocery,276.66,0
TX0004847,cust_0609,2024-03-15T14:42:00,transfer,entertainment,635.63,0
TX0004848,cust_0005,2024-04-04T21:19:00,payment,grocery,517.96,0
TX0004849,cust_0085,2024-05-28T17:31:00,payment,electronics,569.68,0
TX0004850,cust_0722,2024-04-23T11:54:00,payment,electronics,1026.02,0
TX0004851,cust_0714,2024-06-11T07:39:00,purchase,healthcare,695.43,0
TX0004852,cust_0210,2024-06-16T07:22:00,purchase,healthcare,505.47,0
TX0004853,cust_0307,2024-06-24T08:52:00,payment,travel,617.34,0
TX0004854,cust_0128,2024-01-01T05:20:00,transfer,utilities,240.93,1
TX0004855,cust_0009,2024-03-17T20:42:00,withdrawal,grocery,399.77,0
TX0004856,cust_0138,2024-02-17T22:21:00,withdrawal,electronics,1400.77,0
TX0004857,cust_0649,2024-04-06T06:39:00,payment,electronics,392.45,0
TX0004858,cust_0774,2024-06-17T16:13:00,withdrawal,grocery,870.62,0
TX0004859,cust_0023,2024-03-17T03:58:00,withdrawal,electronics,865.14,0
TX0004860,cust_0508,2024-06-05T14:33:00,transfer,healthcare,606.19,0
TX0004861,cust_0622,2024-04-13T16:54:00,transfer,electronics,941.91,0
TX0004862,cust_0178,2024-06-19T20:18:00,withdrawal,travel,263.83,0
TX0004863,cust_0629,2024-05-17T08:01:00,transfer,travel,766.18,0
TX0004864,cust_0360,2024-04-07T20:58:00,transfer,travel,172.27,0
TX0004865,cust_0767,2024-01-23T10:38:00,payment,entertainment,1339.67,0
TX0004866,cust_0465,2024-06-25T04:32:00,payment,healthcare,402.49,0
TX0004867,cust_0436,2024-05-23T14:28:00,purchase,electronics,1210.04,0
TX0004868,cust_0109,2024-05-21T04:54:00,purchase,travel,1137.55,0
TX0004869,cust_0739,2024-06-21T09:59:00,payment,travel,1149.67,0
TX0004870,cust_0214,2024-04-02T08:14:00,transfer,electronics,888.02,0
TX0004871,cust_0506,2024-05-16T01:29:00,withdrawal,healthcare,312.29,0
TX0004872,cust_0368,2024-02-09T00:56:00,payment,grocery,1442.89,0
TX0004873,cust_0780,2024-01-18T03:58:00,payment,travel,714.97,0
TX0004874,cust_0239,2024-06-15T05:35:00,transfer,utilities,4174.55,1
TX0004875,cust_0198,2024-06-25T11:02:00,transfer,entertainment,771.41,0
TX0004876,cust_0024,2024-03-04T11:24:00,payment,grocery,283.5,0
TX0004877,cust_0271,2024-01-13T08:18:00,purchase,travel,1182.35,0
TX0004878,cust_0175,2024-04-21T06:25:00,payment,electronics,1294.22,0
TX0004879,cust_0036,2024-01-25T09:14:00,withdrawal,entertainment,1087.62,0
TX0004880,cust_0008,2024-01-11T07:16:00,payment,electronics,406.45,0
TX0004881,cust_0725,2024-02-19T12:52:00,transfer,healthcare,1036.76,0
TX0004882,cust_0103,2024-05-22T03:17:00,payment,travel,849.71,0
TX0004883,cust_0246,2024-04-23T02:52:00,transfer,electronics,1261.08,0
TX0004884,cust_0495,2024-06-17T03:15:00,payment,healthcare,1073.31,0
TX0004885,cust_0148,2024-01-06T03:02:00,payment,entertainment,220.58,0
TX0004886,cust_0602,2024-05-15T12:22:00,withdrawal,grocery,1096.63,0
TX0004887,cust_0400,2024-03-15T01:39:00,purchase,utilities,1474.53,0
TX0004888,cust_0210,2024-06-02T06:40:00,withdrawal,entertainment,279.08,0
